observation_date,W014RC1Q027SBEA_20130228,W014RC1Q027SBEA_20130328,W014RC1Q027SBEA_20130426,W014RC1Q027SBEA_20130530,W014RC1Q027SBEA_20130626,W014RC1Q027SBEA_20130731,W014RC1Q027SBEA_20130829,W014RC1Q027SBEA_20130926,W014RC1Q027SBEA_20131107,W014RC1Q027SBEA_20131220,W014RC1Q027SBEA_20140130,W014RC1Q027SBEA_20140228,W014RC1Q027SBEA_20140327,W014RC1Q027SBEA_20140430,W014RC1Q027SBEA_20140529,W014RC1Q027SBEA_20140625,W014RC1Q027SBEA_20140730,W014RC1Q027SBEA_20140828,W014RC1Q027SBEA_20140926,W014RC1Q027SBEA_20141030,W014RC1Q027SBEA_20141125,W014RC1Q027SBEA_20141223,W014RC1Q027SBEA_20150130,W014RC1Q027SBEA_20150227,W014RC1Q027SBEA_20150327,W014RC1Q027SBEA_20150429,W014RC1Q027SBEA_20150529,W014RC1Q027SBEA_20150730,W014RC1Q027SBEA_20150827,W014RC1Q027SBEA_20150925,W014RC1Q027SBEA_20151029,W014RC1Q027SBEA_20151124,W014RC1Q027SBEA_20151222,W014RC1Q027SBEA_20160129,W014RC1Q027SBEA_20160226,W014RC1Q027SBEA_20160325,W014RC1Q027SBEA_20160428,W014RC1Q027SBEA_20160527,W014RC1Q027SBEA_20160628,W014RC1Q027SBEA_20160729,W014RC1Q027SBEA_20160826,W014RC1Q027SBEA_20160929,W014RC1Q027SBEA_20161028,W014RC1Q027SBEA_20161129,W014RC1Q027SBEA_20161222,W014RC1Q027SBEA_20170127,W014RC1Q027SBEA_20170228,W014RC1Q027SBEA_20170330,W014RC1Q027SBEA_20170428,W014RC1Q027SBEA_20170526,W014RC1Q027SBEA_20170629,W014RC1Q027SBEA_20170728,W014RC1Q027SBEA_20170830,W014RC1Q027SBEA_20170928,W014RC1Q027SBEA_20171027,W014RC1Q027SBEA_20171129,W014RC1Q027SBEA_20171221,W014RC1Q027SBEA_20180126,W014RC1Q027SBEA_20180228,W014RC1Q027SBEA_20180328,W014RC1Q027SBEA_20180427,W014RC1Q027SBEA_20180530,W014RC1Q027SBEA_20180628,W014RC1Q027SBEA_20180727,W014RC1Q027SBEA_20180829,W014RC1Q027SBEA_20180927,W014RC1Q027SBEA_20181026,W014RC1Q027SBEA_20181128,W014RC1Q027SBEA_20181221,W014RC1Q027SBEA_20190228,W014RC1Q027SBEA_20190328,W014RC1Q027SBEA_20190426,W014RC1Q027SBEA_20190530,W014RC1Q027SBEA_20190627,W014RC1Q027SBEA_20190726,W014RC1Q027SBEA_20190829,W014RC1Q027SBEA_20190926,W014RC1Q027SBEA_20191030,W014RC1Q027SBEA_20191127,W014RC1Q027SBEA_20191220,W014RC1Q027SBEA_20200130,W014RC1Q027SBEA_20200227,W014RC1Q027SBEA_20200326,W014RC1Q027SBEA_20200429,W014RC1Q027SBEA_20200528,W014RC1Q027SBEA_20200625,W014RC1Q027SBEA_20200730,W014RC1Q027SBEA_20200827,W014RC1Q027SBEA_20200930,W014RC1Q027SBEA_20201029,W014RC1Q027SBEA_20201125,W014RC1Q027SBEA_20201222,W014RC1Q027SBEA_20210128,W014RC1Q027SBEA_20210225
2005-07-01,1496.7,1496.7,1496.7,1496.7,1496.7,1478.5,1478.5,1478.5,1478.5,1478.5,1478.5,1478.5,1478.5,1478.5,1478.5,1478.5,1477.8,1477.8,1477.8,1477.8,1477.8,1477.8,1477.8,1477.8,1477.8,1477.8,1477.8,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.3,1483.273,1483.273,1483.273,1483.273,1483.273,1483.273,1483.273,1483.273,1483.273,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1484.222,1474.879,1474.879,1474.879,1474.879,1474.879,1474.879,1474.879,1474.879
2005-10-01,1523.1,1523.1,1523.1,1523.1,1523.1,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1503.5,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.3,1508.261,1508.261,1508.261,1508.261,1508.261,1508.261,1508.261,1508.261,1508.261,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1509.088,1493.429,1493.429,1493.429,1493.429,1493.429,1493.429,1493.429,1493.429
2006-01-01,1552.4,1552.4,1552.4,1552.4,1552.4,1549.3,1549.3,1549.3,1549.3,1549.3,1549.3,1549.3,1549.3,1549.3,1549.3,1549.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1548.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.3,1554.262,1554.262,1554.262,1554.262,1554.262,1554.262,1554.262,1554.262,1554.262,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1555.109,1549.757,1549.757,1549.757,1549.757,1549.757,1549.757,1549.757,1549.757
2006-04-01,1588.9,1588.9,1588.9,1588.9,1588.9,1571.2,1571.2,1571.2,1571.2,1571.2,1571.2,1571.2,1571.2,1571.2,1571.2,1571.2,1569.5,1569.5,1569.5,1569.5,1569.5,1569.5,1569.5,1569.5,1569.5,1569.5,1569.5,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.2,1576.162,1576.162,1576.162,1576.162,1576.162,1576.162,1576.162,1576.162,1576.162,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1574.857,1569.368,1569.368,1569.368,1569.368,1569.368,1569.368,1569.368,1569.368
2006-07-01,1603.7,1603.7,1603.7,1603.7,1603.7,1587.9,1587.9,1587.9,1587.9,1587.9,1587.9,1587.9,1587.9,1587.9,1587.9,1587.9,1586.6,1586.6,1586.6,1586.6,1586.6,1586.6,1586.6,1586.6,1586.6,1586.6,1586.6,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.9,1592.892,1592.892,1592.892,1592.892,1592.892,1592.892,1592.892,1592.892,1592.892,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1593.496,1587.834,1587.834,1587.834,1587.834,1587.834,1587.834,1587.834,1587.834
2006-10-01,1603.5,1603.5,1603.5,1603.5,1603.5,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3,1581.3,1581.1,1581.1,1581.1,1581.1,1581.1,1581.1,1581.1,1581.1,1581.1,1581.1,1581.1,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.2,1586.239,1586.239,1586.239,1586.239,1586.239,1586.239,1586.239,1586.239,1586.239,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1586.635,1580.513,1580.513,1580.513,1580.513,1580.513,1580.513,1580.513,1580.513
2007-01-01,1676.8,1676.8,1676.8,1676.8,1676.8,1655.6,1655.6,1655.6,1655.6,1655.6,1655.6,1655.6,1655.6,1655.6,1655.6,1655.6,1654.5,1654.5,1654.5,1654.5,1654.5,1654.5,1654.5,1654.5,1654.5,1654.5,1654.5,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.9,1660.926,1660.926,1660.926,1660.926,1660.926,1660.926,1660.926,1660.926,1660.926,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1662.198,1649.602,1649.602,1649.602,1649.602,1649.602,1649.602,1649.602,1649.602
2007-04-01,1673.1,1673.1,1673.1,1673.1,1673.1,1654.8,1654.8,1654.8,1654.8,1654.8,1654.8,1654.8,1654.8,1654.8,1654.8,1654.8,1653.7,1653.7,1653.7,1653.7,1653.7,1653.7,1653.7,1653.7,1653.7,1653.7,1653.7,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.1,1660.138,1660.138,1660.138,1660.138,1660.138,1660.138,1660.138,1660.138,1660.138,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1661.175,1657.962,1657.962,1657.962,1657.962,1657.962,1657.962,1657.962,1657.962
2007-07-01,1691.5,1691.5,1691.5,1691.5,1691.5,1676.6,1676.6,1676.6,1676.6,1676.6,1676.6,1676.6,1676.6,1676.6,1676.6,1676.6,1674.9,1674.9,1674.9,1674.9,1674.9,1674.9,1674.9,1674.9,1674.9,1674.9,1674.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.9,1681.918,1681.918,1681.918,1681.918,1681.918,1681.918,1681.918,1681.918,1681.918,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1680.871,1677.441,1677.441,1677.441,1677.441,1677.441,1677.441,1677.441,1677.441
2007-10-01,1720.4,1720.4,1720.4,1720.4,1720.4,1706.9,1706.9,1706.9,1706.9,1706.9,1706.9,1706.9,1706.9,1706.9,1706.9,1706.9,1706.5,1706.5,1706.5,1706.5,1706.5,1706.5,1706.5,1706.5,1706.5,1706.5,1706.5,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.2,1712.198,1712.198,1712.198,1712.198,1712.198,1712.198,1712.198,1712.198,1712.198,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1707.907,1701.338,1701.338,1701.338,1701.338,1701.338,1701.338,1701.338,1701.338
2008-01-01,1766.7,1766.7,1766.7,1766.7,1766.7,1744.8,1744.8,1744.8,1744.8,1744.8,1744.8,1744.8,1744.8,1744.8,1744.8,1744.8,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1744.0,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.2,1751.202,1751.202,1751.202,1751.202,1751.202,1751.202,1751.202,1751.202,1751.202,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1751.686,1740.013,1740.013,1740.013,1740.013,1740.013,1740.013,1740.013,1740.013
2008-04-01,1899.8,1899.8,1899.8,1899.8,1899.8,1877.7,1877.7,1877.7,1877.7,1877.7,1877.7,1877.7,1877.7,1877.7,1877.7,1877.7,1874.7,1874.7,1874.7,1874.7,1874.7,1874.7,1874.7,1874.7,1874.7,1874.7,1874.7,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.6,2085.643,2085.643,2085.643,2085.643,2085.643,2085.643,2085.643,2085.643,2085.643,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2088.506,2084.958,2084.958,2084.958,2084.958,2084.958,2084.958,2084.958,2084.958
2008-07-01,1826.2,1826.2,1826.2,1826.2,1826.2,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1810.0,1806.8,1806.8,1806.8,1806.8,1806.8,1806.8,1806.8,1806.8,1806.8,1806.8,1806.8,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.4,1873.427,1873.427,1873.427,1873.427,1873.427,1873.427,1873.427,1873.427,1873.427,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1871.717,1868.24,1868.24,1868.24,1868.24,1868.24,1868.24,1868.24,1868.24
2008-10-01,1874.9,1874.9,1874.9,1874.9,1874.9,1861.4,1861.4,1861.4,1861.4,1861.4,1861.4,1861.4,1861.4,1861.4,1861.4,1861.4,1855.6,1855.6,1855.6,1855.6,1855.6,1855.6,1855.6,1855.6,1855.6,1855.6,1855.6,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.1,1874.05,1874.05,1874.05,1874.05,1874.05,1874.05,1874.05,1874.05,1874.05,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1867.784,1861.714,1861.714,1861.714,1861.714,1861.714,1861.714,1861.714,1861.714
2009-01-01,2015.7,2015.7,2015.7,2015.7,2015.7,1991.5,1991.5,1991.5,1991.5,1991.5,1991.5,1991.5,1991.5,1991.5,1991.5,1991.5,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1985.0,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.8,1998.783,1998.783,1998.783,1998.783,1998.783,1998.783,1998.783,1998.783,1998.783,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,2002.679,1998.817,1998.817,1998.817,1998.817,1998.817,1998.817,1998.817,1998.817
2009-04-01,2214.0,2214.0,2214.0,2214.0,2214.0,2189.8,2189.8,2189.8,2189.8,2189.8,2189.8,2189.8,2189.8,2189.8,2189.8,2189.8,2186.9,2186.9,2186.9,2186.9,2186.9,2186.9,2186.9,2186.9,2186.9,2186.9,2186.9,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.1,2197.128,2197.128,2197.128,2197.128,2197.128,2197.128,2197.128,2197.128,2197.128,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2195.172,2185.936,2185.936,2185.936,2185.936,2185.936,2185.936,2185.936,2185.936
2009-07-01,2187.6,2187.6,2187.6,2187.6,2187.6,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2170.0,2169.2,2169.2,2169.2,2169.2,2169.2,2169.2,2169.2,2169.2,2169.2,2169.2,2169.2,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.3,2177.313,2177.313,2177.313,2177.313,2177.313,2177.313,2177.313,2177.313,2177.313,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2178.322,2173.042,2173.042,2173.042,2173.042,2173.042,2173.042,2173.042,2173.042
2009-10-01,2212.5,2212.5,2212.5,2212.5,2212.5,2191.2,2191.2,2191.2,2191.2,2191.2,2191.2,2191.2,2191.2,2191.2,2191.2,2191.2,2188.4,2188.4,2188.4,2188.4,2188.4,2188.4,2188.4,2188.4,2188.4,2188.4,2188.4,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.5,2198.545,2198.545,2198.545,2198.545,2198.545,2198.545,2198.545,2198.545,2198.545,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2189.193,2184.618,2184.618,2184.618,2184.618,2184.618,2184.618,2184.618,2184.618
2010-01-01,2289.1,2289.1,2289.1,2289.1,2289.1,2268.2,2268.2,2268.2,2268.2,2268.2,2268.2,2268.2,2268.2,2268.2,2268.2,2268.2,2267.8,2267.8,2267.8,2267.8,2267.8,2267.8,2267.8,2267.8,2267.8,2267.8,2267.8,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.5,2318.536,2318.536,2318.536,2318.536,2318.536,2318.536,2318.536,2318.536,2318.536,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2323.436,2310.785,2310.785,2310.785,2310.785,2310.785,2310.785,2310.785,2310.785
2010-04-01,2287.8,2287.8,2287.8,2287.8,2287.8,2259.4,2259.4,2259.4,2259.4,2259.4,2259.4,2259.4,2259.4,2259.4,2259.4,2259.4,2257.8,2257.8,2257.8,2257.8,2257.8,2257.8,2257.8,2257.8,2257.8,2257.8,2257.8,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.3,2311.317,2311.317,2311.317,2311.317,2311.317,2311.317,2311.317,2311.317,2311.317,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2313.168,2308.986,2308.986,2308.986,2308.986,2308.986,2308.986,2308.986,2308.986
2010-07-01,2325.8,2325.8,2325.8,2325.8,2325.8,2295.4,2295.4,2295.4,2295.4,2295.4,2295.4,2295.4,2295.4,2295.4,2295.4,2295.4,2294.5,2294.5,2294.5,2294.5,2294.5,2294.5,2294.5,2294.5,2294.5,2294.5,2294.5,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.3,2346.336,2346.336,2346.336,2346.336,2346.336,2346.336,2346.336,2346.336,2346.336,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2346.315,2342.285,2342.285,2342.285,2342.285,2342.285,2342.285,2342.285,2342.285
2010-10-01,2340.6,2340.6,2340.6,2340.6,2340.6,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2307.0,2306.6,2306.6,2306.6,2306.6,2306.6,2306.6,2306.6,2306.6,2306.6,2306.6,2306.6,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.7,2356.691,2356.691,2356.691,2356.691,2356.691,2356.691,2356.691,2356.691,2356.691,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2347.938,2341.894,2341.894,2341.894,2341.894,2341.894,2341.894,2341.894,2341.894
2011-01-01,2314.8,2314.8,2314.8,2314.8,2314.8,2284.6,2284.6,2284.6,2284.6,2284.6,2284.6,2284.6,2284.6,2284.6,2284.6,2284.6,2283.4,2283.4,2283.4,2283.4,2283.4,2283.4,2283.4,2283.4,2283.4,2283.4,2283.4,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.7,2336.659,2336.659,2336.659,2336.659,2336.659,2336.659,2336.659,2336.659,2336.659,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2341.069,2334.672,2334.672,2334.672,2334.672,2334.672,2334.672,2334.672,2334.672
2011-04-01,2341.8,2341.8,2341.8,2341.8,2341.8,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2306.0,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2302.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.2,2359.199,2359.199,2359.199,2359.199,2359.199,2359.199,2359.199,2359.199,2359.199,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2362.433,2349.484,2349.484,2349.484,2349.484,2349.484,2349.484,2349.484,2349.484
2011-07-01,2292.3,2292.3,2292.3,2292.3,2292.3,2256.8,2256.8,2256.8,2256.8,2256.8,2256.8,2256.8,2256.8,2256.8,2256.8,2256.8,2252.9,2252.9,2252.9,2252.9,2252.9,2252.9,2252.9,2252.9,2252.9,2252.9,2252.9,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.5,2306.503,2306.503,2306.503,2306.503,2306.503,2306.503,2306.503,2306.503,2306.503,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2303.043,2297.968,2297.968,2297.968,2297.968,2297.968,2297.968,2297.968,2297.968
